Bin ID,Genome Name,IMG Genome ID,Bin Quality,Bin Lineage,GTDB-Tk Taxonomy Lineage,Bin Methods,Created By,Date Added,Bin Completeness,Bin Contamination,Total Number of Bases,5s rRNA,16s rRNA,23s rRNA,tRNA Genes,Gene Count,Scaffold Count,GOLD Study ID
3300060695_66,"Terrestrial soil microbial communities from Toolik Field Station, Alaska, USA - TOOL_006-O-20210804-comp-1",3300060695,MQ,Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; Gemmatimonadaceae,Bacteria; Gemmatimonadota; Gemmatimonadetes; Gemmatimonadales; Gemmatimonadaceae; Fen-1231,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,52.38,3.45,3195529,0,0,0,30,3162,393,Gs0161344
3300060695_68,"Terrestrial soil microbial communities from Toolik Field Station, Alaska, USA - TOOL_006-O-20210804-comp-1",3300060695,MQ,Bacteria; Pseudomonadota,Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; FEN-1191,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,58.62,3.45,3010366,0,0,0,13,3157,454,Gs0161344
3300060695_7,"Terrestrial soil microbial communities from Toolik Field Station, Alaska, USA - TOOL_006-O-20210804-comp-1",3300060695,MQ,Bacteria; Actinomycetota; Actinomycetes,Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Jatrophihabitantaceae; QHCC01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,79.84,5.64,4288276,0,0,0,55,4758,549,Gs0161344
3300060695_70,"Terrestrial soil microbial communities from Toolik Field Station, Alaska, USA - TOOL_006-O-20210804-comp-1",3300060695,MQ,Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,75.53,5.84,3739418,0,0,0,28,4127,381,Gs0161344
3300060695_71,"Terrestrial soil microbial communities from Toolik Field Station, Alaska, USA - TOOL_006-O-20210804-comp-1",3300060695,MQ,Bacteria; Pseudomonadota; Gammaproteobacteria,Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; Bog-1198,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,84.72,4.96,3378751,0,0,0,40,3457,270,Gs0161344
3300060695_76,"Terrestrial soil microbial communities from Toolik Field Station, Alaska, USA - TOOL_006-O-20210804-comp-1",3300060695,MQ,Bacteria; Actinomycetota; Actinomycetes,Bacteria; Actinobacteriota; Acidimicrobiia; IMCC26256; PALSA-555,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,83.1,6.58,3232283,1,1,1,28,3684,505,Gs0161344
3300060695_77,"Terrestrial soil microbial communities from Toolik Field Station, Alaska, USA - TOOL_006-O-20210804-comp-1",3300060695,MQ,Bacteria; Pseudomonadota; Betaproteobacteria,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; SG8-41; PALSA-1004,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,73.57,0.24,2965970,0,1,0,19,3311,422,Gs0161344
3300060695_84,"Terrestrial soil microbial communities from Toolik Field Station, Alaska, USA - TOOL_006-O-20210804-comp-1",3300060695,MQ,Bacteria; Pseudomonadota; Betaproteobacteria; Burkholderiales,Bacteria; Proteobacteria; Gammaproteobacteria; Burkholderiales; Burkholderiaceae; Schlegelella_A,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,51.21,1.72,3017280,0,0,0,16,3391,560,Gs0161344
3300060695_90,"Terrestrial soil microbial communities from Toolik Field Station, Alaska, USA - TOOL_006-O-20210804-comp-1",3300060695,MQ,Bacteria; Pseudomonadota,Bacteria; Proteobacteria; Gammaproteobacteria; Steroidobacterales; Steroidobacteraceae; Bog-1198,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,88.73,5.84,4377785,0,1,0,36,4366,322,Gs0161344
3300060695_94,"Terrestrial soil microbial communities from Toolik Field Station, Alaska, USA - TOOL_006-O-20210804-comp-1",3300060695,HQ,Bacteria; Bacteroidota; Chitinophagia; Chitinophagales; Chitinophagaceae,Bacteria; Bacteroidota; Bacteroidia; Chitinophagales; Chitinophagaceae; Ginsengibacter,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,98.28,1.18,4600390,1,1,1,43,4264,196,Gs0161344
3300060695_96,"Terrestrial soil microbial communities from Toolik Field Station, Alaska, USA - TOOL_006-O-20210804-comp-1",3300060695,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; UBA4738; UBA4738; HRBIN12; AC-51,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,55.49,0,1638772,0,0,0,21,1893,284,Gs0161344
3300060709_14,"Terrestrial soil microbial communities from Santa Rita Experimental Range, Tucson, Arizona, USA - SRER_006-M-20210809-comp-1",3300060709,MQ,Bacteria,Bacteria; Desulfobacterota; JACPFL01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,52.03,0.84,1815725,0,0,0,16,2065,373,Gs0161344
3300060709_5,"Terrestrial soil microbial communities from Santa Rita Experimental Range, Tucson, Arizona, USA - SRER_006-M-20210809-comp-1",3300060709,MQ,Bacteria; Actinomycetota; Actinomycetes,Bacteria; Actinobacteriota; Actinomycetia; Jiangellales,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,64.41,0.91,2507929,0,1,0,41,2812,290,Gs0161344
3300060709_9,"Terrestrial soil microbial communities from Santa Rita Experimental Range, Tucson, Arizona, USA - SRER_006-M-20210809-comp-1",3300060709,MQ,Bacteria; Actinomycetota; Actinomycetes; Pseudonocardiales; Pseudonocardiaceae,Bacteria; Actinobacteriota; Actinomycetia; Mycobacteriales; Pseudonocardiaceae; Actinophytocola,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-13,79.85,3.43,7732860,0,1,0,75,8080,1024,Gs0161344
3300060729_1,"Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_046-M-20210705-comp-1",3300060729,MQ,Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales; Conexibacteraceae; Conexibacter,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Conexibacter,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-16,73.32,9.4,2811831,1,1,1,37,3170,460,Gs0161344
3300060729_9,"Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_046-M-20210705-comp-1",3300060729,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; VAZQ01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-16,61.13,8.42,6395657,0,1,0,38,7362,1216,Gs0161344
3300060730_1,"Terrestrial soil microbial communities from Lower Teakettle, Sierra National Forest, California, USA - TEAK_043-M-20210719-comp-1",3300060730,MQ,Bacteria; Planctomycetota; Planctomycetia,Bacteria; Planctomycetota; Planctomycetia; Pirellulales,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,80.15,0,4141516,1,1,1,33,4103,463,Gs0161344
3300060730_11,"Terrestrial soil microbial communities from Lower Teakettle, Sierra National Forest, California, USA - TEAK_043-M-20210719-comp-1",3300060730,MQ,Archaea; Nitrososphaerota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae; Nitrososphaera; Candidatus Nitrososphaera evergladensis,,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,50.65,1.94,641555,1,0,0,22,758,98,Gs0161344
3300060730_2,"Terrestrial soil microbial communities from Lower Teakettle, Sierra National Forest, California, USA - TEAK_043-M-20210719-comp-1",3300060730,MQ,Bacteria,Bacteria; Acidobacteriota; Vicinamibacteria; Vicinamibacterales; UBA2999; JADGOC01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,82.25,8.72,5168630,0,1,0,44,5438,764,Gs0161344
3300060730_5,"Terrestrial soil microbial communities from Lower Teakettle, Sierra National Forest, California, USA - TEAK_043-M-20210719-comp-1",3300060730,MQ,Bacteria; Acidobacteriota; Terriglobia; Terriglobales; Acidobacteriaceae,Bacteria; Acidobacteriota; Acidobacteriae; Acidobacteriales; SbA1; PALSA-270,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,65.91,3.47,3916813,0,0,0,39,4234,667,Gs0161344
3300060730_6,"Terrestrial soil microbial communities from Lower Teakettle, Sierra National Forest, California, USA - TEAK_043-M-20210719-comp-1",3300060730,MQ,Bacteria; Planctomycetota; Planctomycetia,Bacteria; Planctomycetota; Planctomycetia; Gemmatales; Gemmataceae,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,80.76,3.98,5262619,0,1,0,53,5054,760,Gs0161344
3300060731_10,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_043-M-20210712-comp-1",3300060731,MQ,Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9; VAYN01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-08,53.1,1.72,1178374,0,0,0,23,1415,219,Gs0161344
3300060731_13,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_043-M-20210712-comp-1",3300060731,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; VAZQ01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-08,87.51,8.18,6262974,0,0,0,36,6571,653,Gs0161344
3300060731_15,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_043-M-20210712-comp-1",3300060731,MQ,Bacteria; Actinomycetota; Actinomycetes,Bacteria; Actinobacteriota; Actinomycetia; Sporichthyales; Sporichthyaceae,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-08,79.56,5.73,5113319,1,1,1,53,5587,640,Gs0161344
3300060731_25,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_043-M-20210712-comp-1",3300060731,MQ,Archaea; Nitrososphaerota; Nitrososphaeria; Nitrososphaerales; Nitrososphaeraceae; Nitrososphaera; Candidatus Nitrososphaera evergladensis,,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-08,54.98,0.97,752672,1,0,0,16,828,76,Gs0161344
3300060731_31,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_043-M-20210712-comp-1",3300060731,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae; AC-32,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-08,60.34,4.31,1510041,1,1,1,15,1817,246,Gs0161344
3300060731_32,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_043-M-20210712-comp-1",3300060731,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; VAZQ01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-08,84.33,1.27,4754381,1,0,1,28,4801,290,Gs0161344
3300060731_40,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_043-M-20210712-comp-1",3300060731,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; Acidimicrobiia; Acidimicrobiales; Ilumatobacteraceae; JACCUL01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-08,71.98,7.55,4734007,0,0,0,46,5148,653,Gs0161344
3300060731_44,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_043-M-20210712-comp-1",3300060731,MQ,Bacteria; Actinomycetota; Actinomycetes,Bacteria; Actinobacteriota; Actinomycetia; Jiangellales; Jiangellaceae,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-08,58.62,0,2791030,0,0,0,24,3249,479,Gs0161344
3300060731_46,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_043-M-20210712-comp-1",3300060731,MQ,Bacteria; Actinomycetota; Thermoleophilia,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9; VGBV01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-08,50,3.45,1627567,0,0,0,25,2013,354,Gs0161344
3300060731_55,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_043-M-20210712-comp-1",3300060731,MQ,Bacteria; Actinomycetota; Actinomycetes,Bacteria; Actinobacteriota; Actinomycetia,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-05-08,50.86,7.76,10920999,0,1,0,185,13026,2109,Gs0161344
3300060732_16,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_003-M-20210708-comp-1",3300060732,MQ,Bacteria; Actinomycetota; Rubrobacteria,Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae; AC-32,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,75.2,8.28,1998121,1,0,1,33,2352,246,Gs0161344
3300060732_20,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_003-M-20210708-comp-1",3300060732,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; UBA4738; UBA4738; HRBIN12; AC-51,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,58.97,1.99,1603172,1,0,1,34,1857,285,Gs0161344
3300060732_21,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_003-M-20210708-comp-1",3300060732,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,82.47,1.67,2472181,1,1,1,39,2836,262,Gs0161344
3300060732_26,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_003-M-20210708-comp-1",3300060732,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; UBA4738; UBA4738; HRBIN12; AC-51,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,65,1.99,1587300,0,1,0,43,1851,245,Gs0161344
3300060732_28,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_003-M-20210708-comp-1",3300060732,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; VAZQ01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,88.53,1.85,4741244,0,0,0,28,4879,383,Gs0161344
3300060732_32,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_003-M-20210708-comp-1",3300060732,MQ,Bacteria; Pseudomonadota; Alphaproteobacteria; Hyphomicrobiales,Bacteria; Proteobacteria; Alphaproteobacteria; Rhizobiales; Xanthobacteraceae; VAZQ01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,88.87,4.45,5816643,0,1,0,50,6119,403,Gs0161344
3300060732_39,"Terrestrial soil microbial communities from Chase Lake Wetlands, North Dakota, USA - WOOD_003-M-20210708-comp-1",3300060732,MQ,Bacteria; Actinomycetota; Actinomycetes; Propionibacteriales,Bacteria; Actinobacteriota; Actinomycetia; Propionibacteriales; Propionibacteriaceae,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,58.39,8.68,2172924,0,0,0,16,2419,323,Gs0161344
3300060744_1,"Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_016-M-20210708-comp-1",3300060744,MQ,Bacteria; Actinomycetota; Actinomycetes; Propionibacteriales,Bacteria; Actinobacteriota; Actinomycetia; Propionibacteriales; Propionibacteriaceae,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,68.66,0.97,2512847,0,0,0,18,2726,297,Gs0161344
3300060744_11,"Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_016-M-20210708-comp-1",3300060744,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; UBA4738; UBA4738; HRBIN12; AC-51,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,74.14,3.45,2279624,1,0,1,35,2539,235,Gs0161344
3300060744_12,"Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_016-M-20210708-comp-1",3300060744,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; UBA4738; UBA4738; HRBIN12; AC-51,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,60.68,3.42,1782726,0,0,0,27,2035,298,Gs0161344
3300060744_2,"Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_016-M-20210708-comp-1",3300060744,MQ,Bacteria,Bacteria; Acidobacteriota; Blastocatellia; Pyrinomonadales; Pyrinomonadaceae; UBA11740,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,97.01,2.56,6472319,2,1,0,56,5638,93,Gs0161344
3300060744_24,"Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_016-M-20210708-comp-1",3300060744,MQ,Bacteria; Verrucomicrobiota,Bacteria; Verrucomicrobiota; Verrucomicrobiae; Chthoniobacterales; UBA10450; Udaeobacter,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,67.94,0,1633113,0,2,0,24,1739,153,Gs0161344
3300060744_28,"Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_016-M-20210708-comp-1",3300060744,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; UBA4738; CADDZG01; WHSQ01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,52.14,3.7,1176135,0,0,0,6,1364,193,Gs0161344
3300060744_3,"Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_016-M-20210708-comp-1",3300060744,MQ,Bacteria; Actinomycetota; Rubrobacteria; Rubrobacterales; Rubrobacteraceae; Rubrobacter,Bacteria; Actinobacteriota; Rubrobacteria; Rubrobacterales; Rubrobacteraceae; SCSIO-52915,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,58.79,2.59,1740282,0,1,0,23,2041,220,Gs0161344
3300060744_30,"Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_016-M-20210708-comp-1",3300060744,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; UBA4738; CADDZG01; WHSQ01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,59.35,1.28,1392354,0,0,0,9,1556,184,Gs0161344
3300060744_31,"Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_016-M-20210708-comp-1",3300060744,MQ,Bacteria; Actinomycetota; Actinomycetes; Propionibacteriales; Kribbellaceae; Kribbella,Bacteria; Actinobacteriota; Actinomycetia; Propionibacteriales; Kribbellaceae,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,76.52,3.77,3862486,0,0,0,32,4217,609,Gs0161344
3300060744_5,"Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_016-M-20210708-comp-1",3300060744,MQ,Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae; Palsa-744,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,92.74,2.14,3000570,1,0,1,52,2937,100,Gs0161344
3300060744_8,"Terrestrial soil microbial communities from Yellowstone NP, Wyoming, USA - YELL_016-M-20210708-comp-1",3300060744,MQ,Bacteria; Actinomycetota,Bacteria; Actinobacteriota; Thermoleophilia; Gaiellales; Gaiellaceae; JACDAN01,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,56.68,8.48,1665065,0,1,0,27,1996,300,Gs0161344
3300060745_11,"Terrestrial soil microbial communities from Toolik Field Station, Alaska, USA - TOOL_002-O-20210804-comp-1",3300060745,MQ,Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; Solirubrobacteraceae,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,67.09,0,4142537,0,0,0,41,4631,536,Gs0161344
3300060745_12,"Terrestrial soil microbial communities from Toolik Field Station, Alaska, USA - TOOL_002-O-20210804-comp-1",3300060745,MQ,Bacteria; Actinomycetota; Thermoleophilia; Solirubrobacterales,Bacteria; Actinobacteriota; Thermoleophilia; Solirubrobacterales; 70-9,"MetaBAT v2:2.15, CheckM v1.2.1, GTDB-tk v2.1.1, GTDB database release R207_v2",IMG_PIPELINE,2023-04-14,58.76,3.45,1365765,0,0,0,22,1618,215,Gs0161344
